loc_id,true_lon,true_lat,num_rows,DL_lon,DL_lat,UL_lon,UL_lat,Scanner_lon,Scanner_lat,fused_lon,fused_lat,error_meters
174,29.021820,41.104550,70,29.021938,41.104519,,,29.022585,41.104763,29.022081,41.104572,22.039621
175,29.021770,41.104550,72,29.021938,41.104519,,,29.022585,41.104763,29.022081,41.104572,26.206599
176,29.021700,41.104550,54,29.021671,41.104519,,,29.022982,41.105404,29.021957,41.104713,28.202735
177,29.021670,41.104550,18,29.021671,41.104519,,,29.022982,41.105404,29.021957,41.104713,30.168378
178,29.021640,41.104550,55,29.021643,41.104519,,,29.022568,41.104763,29.021845,41.104572,17.342970
179,29.021610,41.104550,19,29.022095,41.105511,,,29.022511,41.104607,29.022184,41.105316,97.846121
180,29.021580,41.104550,103,29.022095,41.105511,,,29.022511,41.104607,29.022184,41.105316,99.106564
181,29.021510,41.104540,54,29.021425,41.104515,,,29.019840,41.104496,29.021084,41.104511,35.849920
182,29.021480,41.104530,21,29.021425,41.104515,,,29.019840,41.104496,29.021084,41.104511,33.258947
183,29.021440,41.104530,58,29.021357,41.104507,,,29.021891,41.104500,29.021473,41.104507,3.728589
184,29.021410,41.104530,18,29.021357,41.104507,,,29.021891,41.104500,29.021473,41.104507,5.838790
185,29.021380,41.104530,71,29.021143,41.104511,,,29.022568,41.104603,29.021452,41.104534,6.046084
186,29.021330,41.104520,71,29.021143,41.104511,,,29.022581,41.104626,29.021458,41.104538,10.882117
187,29.021280,41.104520,56,29.021162,41.104500,,,29.022585,41.104603,29.021473,41.104523,16.167834
188,29.021240,41.104510,18,29.021162,41.104500,,,29.022585,41.104603,29.021473,41.104523,19.567569
189,29.021210,41.104510,73,29.021114,41.104527,,,29.021936,41.105385,29.021297,41.104717,24.182544
190,29.021140,41.104510,56,29.021114,41.104527,,,29.021936,41.105385,29.021297,41.104717,26.554608
191,29.021090,41.104500,17,29.021059,41.104572,,,29.021936,41.105400,29.021252,41.104755,31.464756
192,29.021050,41.104500,71,29.021025,41.104458,,,29.022005,41.105400,29.021242,41.104664,24.312804
193,29.020960,41.104490,71,29.021025,41.104458,,,29.022005,41.105400,29.021242,41.104664,30.537305
194,29.020880,41.104480,54,29.021133,41.104591,,,29.022568,41.104607,29.021448,41.104599,49.407013
195,29.020830,41.104470,16,29.021120,41.104549,,,29.021994,41.105412,29.021313,41.104740,50.379588
196,29.020790,41.104460,50,29.021120,41.104549,,,29.021994,41.105412,29.021313,41.104740,53.744522
197,29.020740,41.104460,21,29.020924,41.104504,,,29.020594,41.104473,29.020853,41.104500,10.455185
198,29.020690,41.104450,70,29.020924,41.104504,,,29.020594,41.104473,29.020853,41.104500,14.741179
199,29.020590,41.104430,51,29.020607,41.104477,,,29.020485,41.104465,29.020580,41.104477,5.281253
200,29.020550,41.104430,20,29.020607,41.104477,,,29.020485,41.104465,29.020580,41.104477,5.802728
201,29.020500,41.104420,69,29.020315,41.104424,,,29.020308,41.104404,29.020313,41.104420,15.646132
202,29.020420,41.104410,72,29.020521,41.104446,,,29.022402,41.104721,29.020931,41.104511,44.290602
203,29.020360,41.104390,51,29.020521,41.104446,,,29.022402,41.104721,29.020931,41.104511,49.725674
204,29.020330,41.104390,20,29.020521,41.104446,,,29.022402,41.104721,29.020931,41.104511,52.149557
205,29.020300,41.104390,70,29.020271,41.104408,,,29.022757,41.105797,29.020815,41.104713,56.166270
206,29.020240,41.104380,53,29.020168,41.104401,,,29.023090,41.105663,29.020805,41.104679,57.879616
207,29.020220,41.104370,22,29.020168,41.104401,,,29.023090,41.105663,29.020805,41.104679,59.890044
208,29.020210,41.104370,71,29.020065,41.104374,,,29.022800,41.105801,29.020660,41.104687,51.619172
209,29.020180,41.104360,65,29.020065,41.104374,,,29.022800,41.105801,29.020660,41.104687,54.222989
210,29.020160,41.104360,74,29.020172,41.104382,,,29.020130,41.104408,29.020166,41.104389,3.289812
211,29.020130,41.104350,66,29.020172,41.104382,,,29.020130,41.104408,29.020166,41.104389,5.318882
212,29.020090,41.104350,72,29.020082,41.104370,,,29.020121,41.104382,29.020094,41.104374,2.681274
213,29.020070,41.104360,71,29.020082,41.104370,,,29.020121,41.104382,29.020094,41.104374,2.532963
214,29.020060,41.104360,72,29.020092,41.104385,,,29.020082,41.104401,29.020094,41.104393,4.641696
215,29.020050,41.104360,70,29.020048,41.104378,,,29.020082,41.104370,29.020058,41.104378,2.075550
216,29.020040,41.104360,73,29.020079,41.104378,,,29.020092,41.104404,29.020084,41.104385,4.667924
217,29.020030,41.104370,70,29.020079,41.104378,,,29.020092,41.104404,29.020084,41.104385,4.866636
218,29.020020,41.104380,58,29.020437,41.104408,,,29.020008,41.104404,29.020344,41.104412,27.362039
219,29.020010,41.104390,16,29.020437,41.104408,,,29.020008,41.104404,29.020344,41.104412,28.073958
220,29.020000,41.104400,57,29.020145,41.104389,,,29.022816,41.105854,29.020727,41.104710,69.980895
221,29.020000,41.104420,15,29.020149,41.104443,,,29.023243,41.105724,29.020823,41.104725,76.803705
222,29.019990,41.104440,71,29.020496,41.104515,,,29.019976,41.104488,29.020384,41.104511,33.936175
223,29.019980,41.104480,58,29.020496,41.104515,,,29.019976,41.104488,29.020384,41.104511,34.014069
224,29.019970,41.104510,14,29.020107,41.104507,,,29.019949,41.104523,29.020073,41.104511,8.625889
225,29.019960,41.104530,59,29.020107,41.104507,,,29.019949,41.104523,29.020073,41.104511,9.689314
226,29.019950,41.104560,15,29.020107,41.104507,,,29.019949,41.104523,29.020073,41.104511,11.639209
227,29.019940,41.104590,74,29.019930,41.104870,,,29.020025,41.104671,29.019953,41.104828,26.472789
228,29.019940,41.104650,62,29.019930,41.104870,,,29.020025,41.104671,29.019953,41.104828,19.808385
229,29.019940,41.104680,16,29.019930,41.104870,,,29.020025,41.104671,29.019953,41.104828,16.478396
230,29.019930,41.104710,57,29.020527,41.104851,,,29.019957,41.104939,29.020405,41.104874,43.747609
231,29.019930,41.104740,15,29.021791,41.104893,,,29.019922,41.104874,29.021387,41.104893,123.260568
232,29.019920,41.104770,71,29.020071,41.104870,,,29.019817,41.105545,29.020018,41.105019,28.829501
233,29.019910,41.104830,61,29.020071,41.104870,,,29.019817,41.105545,29.020018,41.105019,22.829471
234,29.019900,41.104860,16,29.019943,41.104923,,,29.019661,41.105358,29.019882,41.105019,17.700192
235,29.019890,41.104890,72,29.019943,41.104923,,,29.019661,41.105358,29.019882,41.105019,14.316332
236,29.019850,41.104950,57,29.020082,41.104958,,,29.019886,41.104935,29.020042,41.104954,16.127513
237,29.019850,41.104980,14,29.020082,41.104958,,,29.019886,41.104935,29.020042,41.104954,16.383854
238,29.019850,41.105010,58,29.020046,41.105011,,,29.022825,41.105236,29.020653,41.105061,67.495683
239,29.019830,41.105040,14,29.020046,41.105011,,,29.022825,41.105236,29.020653,41.105061,68.974639
240,29.019820,41.105070,73,29.019815,41.105198,,,29.019926,41.105156,29.019840,41.105190,13.481294
241,29.019820,41.105120,101,29.019855,41.105152,,,29.019920,41.105156,29.019873,41.105156,5.953676
242,29.019850,41.105170,60,29.019855,41.105152,,,29.019920,41.105156,29.019873,41.105156,2.459451
243,29.019870,41.105200,15,29.019922,41.105289,,,29.020315,41.105492,29.020010,41.105335,19.071152
244,29.019890,41.105220,71,29.019932,41.105309,,,29.021759,41.105564,29.020332,41.105370,40.622011
245,29.019920,41.105280,71,29.020493,41.105133,,,29.021759,41.105560,29.020771,41.105228,71.534140
246,29.019950,41.105330,64,29.020338,41.105061,,,29.021639,41.105556,29.020622,41.105171,59.028086
247,29.019980,41.105380,65,29.020338,41.105061,,,29.021639,41.105556,29.020622,41.105171,58.606546
248,29.020000,41.105400,6,29.020647,41.105019,,,29.021582,41.105598,29.020853,41.105148,76.756600
249,29.020020,41.105430,71,29.020647,41.105019,,,29.021582,41.105598,29.020853,41.105148,76.502861
250,29.020060,41.105480,70,29.021084,41.105515,,,29.020990,41.105377,29.021067,41.105488,84.348400
251,29.020100,41.105510,69,29.021084,41.105515,,,29.020990,41.105377,29.021067,41.105488,81.030008
252,29.020120,41.105530,6,29.021084,41.105515,,,29.020990,41.105377,29.021067,41.105488,79.455286
253,29.020140,41.105540,68,29.020578,41.104969,,,29.021198,41.105343,29.020716,41.105053,72.524627
254,29.020170,41.105550,5,29.020578,41.104969,,,29.021198,41.105343,29.020716,41.105053,71.730922
255,29.020190,41.105560,67,29.020655,41.105515,,,29.021124,41.105373,29.020758,41.105488,48.235243
257,29.020260,41.105590,69,29.020452,41.104599,,,29.022209,41.105495,29.020836,41.104797,100.480104
258,29.020340,41.105620,71,29.020452,41.104599,,,29.022209,41.105495,29.020836,41.104797,100.466419
260,29.020410,41.105650,69,29.020830,41.105530,,,29.021002,41.105362,29.020870,41.105495,42.214870
261,29.020480,41.105670,68,29.021009,41.105453,,,29.021065,41.106617,29.021025,41.105709,45.844486
262,29.020550,41.105690,68,29.021055,41.105389,,,29.022467,41.105419,29.021362,41.105400,75.307936
264,29.020620,41.105720,69,29.021055,41.105389,,,29.022301,41.105465,29.021328,41.105408,68.734142
265,29.020700,41.105740,68,29.021080,41.105339,,,29.022446,41.105457,29.021379,41.105366,70.517687
266,29.020790,41.105760,68,29.021070,41.105358,,,29.022434,41.105541,29.021370,41.105400,62.949487
268,29.020870,41.105780,69,29.021074,41.105362,,,29.022434,41.105549,29.021372,41.105408,59.005011
269,29.020970,41.105800,68,29.021101,41.105389,,,29.022219,41.105530,29.021345,41.105423,52.397386
271,29.021060,41.105820,69,29.021097,41.105392,,,29.021118,41.105362,29.021101,41.105389,48.087735
272,29.021140,41.105840,71,29.021063,41.105400,,,29.021517,41.105354,29.021162,41.105392,49.798845
273,29.021220,41.105860,68,29.021046,41.105507,,,29.022526,41.105198,29.021370,41.105442,48.142137
274,29.021280,41.105890,69,29.021046,41.105507,,,29.022526,41.105198,29.021370,41.105442,50.376813
276,29.021350,41.105920,68,29.020973,41.105515,,,29.022327,41.105518,29.021267,41.105518,45.201402
278,29.021410,41.105940,70,29.021000,41.105495,,,29.022312,41.105343,29.021288,41.105465,53.805977
279,29.021470,41.105980,68,29.021000,41.105495,,,29.022312,41.105343,29.021288,41.105465,59.269610
281,29.021510,41.106030,72,29.020905,41.105526,,,29.021250,41.105358,29.020981,41.105492,74.493515
