loc_id,true_lon,true_lat,num_rows,DL_lon,DL_lat,UL_lon,UL_lat,Scanner_lon,Scanner_lat,fused_lon,fused_lat,error_meters
79,29.027820,41.106160,8,29.022707,41.105072,29.026751,41.104790,29.027782,41.106167,29.024729,41.105152,282.205840
80,29.027810,41.106140,30,29.022707,41.105072,29.026751,41.104790,29.027782,41.106167,29.024729,41.105152,280.558967
81,29.027790,41.106130,31,29.022707,41.105072,29.026751,41.104790,29.027782,41.106167,29.024729,41.105152,278.581941
84,29.027780,41.106120,36,29.022707,41.105080,29.026836,41.104790,29.027756,41.106052,29.024754,41.105141,275.963537
85,29.027780,41.106100,31,29.022707,41.105080,29.026836,41.104790,29.027756,41.106052,29.024754,41.105141,275.093616
87,29.027780,41.106100,9,29.022697,41.105072,29.026850,41.104790,29.027775,41.106052,29.024754,41.105133,275.423697
88,29.027770,41.106090,69,29.022697,41.105072,29.026850,41.104790,29.027775,41.106052,29.024754,41.105133,274.219147
89,29.027770,41.106050,69,29.022661,41.105003,29.026867,41.104790,29.027769,41.105999,29.024738,41.105087,275.646840
90,29.027770,41.106010,64,29.022896,41.104973,29.027351,41.104790,29.027763,41.105953,29.025015,41.105064,253.658177
91,29.027780,41.105960,37,29.022896,41.104973,29.027351,41.104790,29.027763,41.105953,29.025015,41.105064,252.174074
92,29.027790,41.105930,39,29.022896,41.104973,29.027351,41.104790,29.027763,41.105953,29.025015,41.105064,251.649412
93,29.027790,41.105900,32,29.022701,41.105042,29.027319,41.104790,29.027773,41.105888,29.024904,41.105095,257.824592
94,29.027800,41.105870,42,29.022701,41.105042,29.027319,41.104790,29.027773,41.105888,29.024904,41.105095,257.474800
95,29.027810,41.105840,63,29.022686,41.105042,29.026773,41.104790,29.027773,41.105705,29.024725,41.105068,272.355771
96,29.027810,41.105770,36,29.022686,41.105042,29.026773,41.104790,29.027773,41.105705,29.024725,41.105068,270.004344
97,29.027810,41.105740,32,29.022686,41.105042,29.026773,41.104790,29.027773,41.105705,29.024725,41.105068,269.059236
99,29.027810,41.105740,8,29.022686,41.105042,29.026773,41.104790,29.027773,41.105705,29.024725,41.105068,269.059236
100,29.027810,41.105710,30,29.027750,41.105839,29.023918,41.105633,29.026165,41.105785,29.026320,41.105766,125.038177
101,29.027810,41.105670,32,29.027750,41.105839,29.023918,41.105633,29.026165,41.105785,29.026320,41.105766,125.339632
103,29.027810,41.105670,8,29.027750,41.105839,29.023918,41.105633,29.026165,41.105785,29.026320,41.105766,125.339632
104,29.027800,41.105640,32,29.027811,41.105663,29.025173,41.105614,29.027725,41.105732,29.026976,41.105659,69.103850
105,29.027780,41.105610,32,29.027811,41.105663,29.025173,41.105614,29.027725,41.105732,29.026976,41.105659,67.618442
107,29.027780,41.105610,8,29.027811,41.105663,29.025173,41.105614,29.027725,41.105732,29.026976,41.105659,67.618442
108,29.027770,41.105580,31,29.027796,41.105621,29.026543,41.105583,29.026827,41.105808,29.027258,41.105640,43.427496
109,29.027750,41.105550,32,29.027796,41.105621,29.026543,41.105583,29.026827,41.105808,29.027258,41.105640,42.437119
111,29.027750,41.105550,9,29.027735,41.105736,29.026766,41.105515,29.026888,41.105682,29.027308,41.105659,39.021791
112,29.027730,41.105520,74,29.027735,41.105736,29.026766,41.105515,29.026888,41.105682,29.027308,41.105659,38.647230
113,29.027690,41.105460,23,29.025003,41.105309,29.023165,41.105461,29.027563,41.105385,29.024815,41.105370,241.126162
114,29.027660,41.105440,32,29.025003,41.105309,29.023165,41.105461,29.027563,41.105385,29.024815,41.105370,238.531473
116,29.027660,41.105440,55,29.026968,41.105339,29.021021,41.105549,29.027536,41.105396,29.025202,41.105412,205.986064
117,29.027640,41.105420,50,29.026968,41.105339,29.021021,41.105549,29.027536,41.105396,29.025202,41.105412,204.288228
118,29.027580,41.105380,42,29.027370,41.105293,29.020630,41.105541,29.026405,41.105507,29.025126,41.105404,205.668499
119,29.027550,41.105360,32,29.027370,41.105293,29.020630,41.105541,29.026405,41.105507,29.025126,41.105404,203.196436
122,29.027530,41.105340,77,29.026707,41.105335,29.020630,41.105556,29.026339,41.105385,29.024755,41.105415,232.615820
123,29.027460,41.105320,28,29.022764,41.105049,29.025816,41.104790,29.027300,41.105335,29.024397,41.105011,258.934668
124,29.027430,41.105310,30,29.022764,41.105049,29.025816,41.104790,29.027300,41.105335,29.024397,41.105011,256.296938
127,29.027400,41.105300,37,29.022707,41.105045,29.025866,41.104790,29.027075,41.105354,29.024345,41.105011,257.942209
128,29.027360,41.105300,31,29.022707,41.105045,29.025866,41.104790,29.027075,41.105354,29.024345,41.105011,254.617231
130,29.027360,41.105300,9,29.022705,41.105045,29.026329,41.104790,29.026257,41.105431,29.024370,41.105026,252.346151
131,29.027320,41.105290,62,29.022688,41.105049,29.026421,41.104790,29.026094,41.105545,29.024363,41.105045,249.280431
132,29.027230,41.105280,37,29.022688,41.105049,29.026421,41.104790,29.026094,41.105545,29.024363,41.105045,241.663575
133,29.027180,41.105280,30,29.022688,41.105049,29.026421,41.104790,29.026094,41.105545,29.024363,41.105045,237.499210
136,29.027130,41.105270,71,29.022707,41.105049,29.026262,41.104790,29.026676,41.105267,29.024410,41.105003,229.797575
137,29.027050,41.105260,37,29.022707,41.105049,29.026262,41.104790,29.026676,41.105267,29.024410,41.105003,223.007406
138,29.027000,41.105250,30,29.022707,41.105049,29.026262,41.104790,29.026676,41.105267,29.024410,41.105003,218.711013
141,29.026960,41.105250,37,29.022707,41.105045,29.026196,41.104790,29.026720,41.105301,29.024397,41.105003,216.496045
142,29.026910,41.105240,31,29.022707,41.105045,29.026196,41.104790,29.026720,41.105301,29.024397,41.105003,212.200428
145,29.026860,41.105240,38,29.022707,41.105045,29.026003,41.104790,29.026609,41.105251,29.024321,41.105000,214.439142
146,29.026810,41.105230,31,29.022707,41.105045,29.026003,41.104790,29.026609,41.105251,29.024321,41.105000,210.144713
149,29.026770,41.105220,69,29.022707,41.105045,29.025852,41.104790,29.026554,41.105213,29.024265,41.104992,211.386458
150,29.026680,41.105210,70,29.022707,41.105045,29.025927,41.104790,29.026474,41.105225,29.024277,41.104996,202.764605
151,29.026590,41.105190,36,29.022707,41.105045,29.025927,41.104790,29.026474,41.105225,29.024277,41.104996,195.019306
152,29.026540,41.105190,31,29.022707,41.105045,29.025927,41.104790,29.026474,41.105225,29.024277,41.104996,190.856354
155,29.026490,41.105180,71,29.022707,41.105045,29.026140,41.104790,29.026434,41.105247,29.024338,41.105000,181.439712
156,29.026390,41.105170,72,29.022707,41.105045,29.026140,41.104790,29.026434,41.105247,29.024338,41.105000,172.989647
157,29.026300,41.105150,37,29.022701,41.105042,29.026381,41.104790,29.026461,41.105213,29.024414,41.104992,158.989836
158,29.026250,41.105140,29,29.022701,41.105042,29.026381,41.104790,29.026461,41.105213,29.024414,41.104992,154.704625
161,29.026200,41.105130,66,29.022707,41.105045,29.025845,41.104790,29.026125,41.105202,29.024197,41.104992,168.555558
162,29.026080,41.105120,37,29.022707,41.105045,29.025845,41.104790,29.026125,41.105202,29.024197,41.104992,158.441880
163,29.026030,41.105110,29,29.022707,41.105045,29.025845,41.104790,29.026125,41.105202,29.024197,41.104992,154.171330
166,29.025980,41.105100,70,29.022705,41.105042,29.026274,41.104790,29.025953,41.105125,29.024307,41.104977,140.822448
167,29.025880,41.105090,37,29.022705,41.105042,29.026274,41.104790,29.025953,41.105125,29.024307,41.104977,132.375712
168,29.025830,41.105080,29,29.022705,41.105042,29.026274,41.104790,29.025953,41.105125,29.024307,41.104977,128.101541
171,29.025780,41.105080,69,29.025681,41.105099,29.021793,41.105175,29.026041,41.105129,29.024525,41.105129,105.319830
172,29.025680,41.105060,45,29.025681,41.105099,29.021793,41.105175,29.026041,41.105129,29.024525,41.105129,97.104545
173,29.025620,41.105050,24,29.025681,41.105099,29.021793,41.105175,29.026041,41.105129,29.024525,41.105129,92.193708
176,29.025560,41.105040,73,29.025730,41.105137,29.021793,41.105175,29.025362,41.105042,29.024448,41.105137,93.757699
177,29.025440,41.105020,39,29.022697,41.105057,29.026312,41.104790,29.025396,41.104996,29.024227,41.104969,101.778516
178,29.025380,41.105010,31,29.022697,41.105057,29.026312,41.104790,29.025396,41.104996,29.024227,41.104969,96.700800
181,29.025320,41.105000,69,29.022697,41.105053,29.026428,41.104790,29.024977,41.104954,29.024200,41.104961,93.901749
182,29.025200,41.104990,44,29.022697,41.105053,29.026428,41.104790,29.024977,41.104954,29.024200,41.104961,83.809636
183,29.025140,41.104980,25,29.022697,41.105053,29.026428,41.104790,29.024977,41.104954,29.024200,41.104961,78.749277
186,29.025080,41.104970,43,29.022684,41.105049,29.026358,41.104790,29.025106,41.104950,29.024193,41.104958,74.347006
187,29.025020,41.104960,27,29.022684,41.105049,29.026358,41.104790,29.025106,41.104950,29.024193,41.104958,69.307541
190,29.024960,41.104950,70,29.022942,41.104992,29.026392,41.104790,29.024847,41.104908,29.024303,41.104919,55.115831
191,29.024850,41.104930,36,29.022942,41.104992,29.026392,41.104790,29.024847,41.104908,29.024303,41.104919,45.809536
192,29.024800,41.104920,30,29.022942,41.104992,29.026392,41.104790,29.024847,41.104908,29.024303,41.104919,41.605210
195,29.024740,41.104910,70,29.023020,41.104919,29.026516,41.104790,29.024328,41.104881,29.024307,41.104874,36.482894
196,29.024650,41.104900,37,29.023115,41.104889,29.026659,41.104790,29.024391,41.104874,29.024414,41.104858,20.302333
197,29.024600,41.104890,33,29.023115,41.104889,29.026659,41.104790,29.024391,41.104874,29.024414,41.104858,15.970376
200,29.024550,41.104890,45,29.022846,41.104881,29.021111,41.104847,29.024466,41.104893,29.022551,41.104874,167.533414
201,29.024510,41.104880,24,29.022846,41.104881,29.021111,41.104847,29.024466,41.104893,29.022551,41.104874,164.173637
204,29.024460,41.104870,67,29.023102,41.104889,29.020096,41.105343,29.018799,41.105808,29.021523,41.105171,248.387983
205,29.024370,41.104870,50,29.023985,41.104881,29.021639,41.105072,29.024300,41.104881,29.023302,41.104942,89.837725
206,29.024330,41.104860,23,29.023985,41.104881,29.021639,41.105072,29.024300,41.104881,29.023302,41.104942,86.610712
208,29.024330,41.104860,7,29.023985,41.104881,29.021639,41.105072,29.024300,41.104881,29.023302,41.104942,86.610712
209,29.024280,41.104850,70,29.023878,41.104851,29.022083,41.105045,29.024399,41.104889,29.023399,41.104919,74.188887
210,29.024180,41.104830,71,29.022839,41.104851,29.022451,41.105095,29.024036,41.105816,29.022896,41.105076,111.015149
211,29.024090,41.104810,47,29.020945,41.104801,29.021217,41.105164,29.024055,41.105606,29.021498,41.105038,218.667238
212,29.024040,41.104800,24,29.020945,41.104801,29.021217,41.105164,29.024055,41.105606,29.021498,41.105038,214.640752
215,29.023990,41.104790,72,29.022451,41.104790,29.021475,41.104832,29.024099,41.104832,29.022394,41.104813,133.731489
216,29.023890,41.104780,71,29.022591,41.104774,29.023373,41.104794,29.023762,41.105572,29.023012,41.104900,74.758538
217,29.023770,41.104770,47,29.022528,41.104774,29.024513,41.104805,29.023268,41.105030,29.023258,41.104824,43.300437
218,29.023710,41.104760,26,29.022528,41.104774,29.024513,41.104805,29.023268,41.105030,29.023258,41.104824,38.518378
221,29.023650,41.104760,70,29.022493,41.104771,29.022091,41.104847,29.023148,41.104809,29.022467,41.104801,99.253421
222,29.023530,41.104750,54,29.022305,41.104755,29.022417,41.104797,29.023436,41.104752,29.022509,41.104771,85.608433
223,29.023480,41.104740,22,29.022305,41.104755,29.022417,41.104797,29.023436,41.104752,29.022509,41.104771,81.459666
226,29.023430,41.104740,76,29.023359,41.104774,29.022150,41.104778,29.023277,41.104698,29.022972,41.104767,38.481151
227,29.023350,41.104740,54,29.023359,41.104774,29.022150,41.104778,29.023277,41.104698,29.022972,41.104767,31.802691
228,29.023310,41.104740,19,29.023359,41.104774,29.022150,41.104778,29.023277,41.104698,29.022972,41.104767,28.467771
231,29.023280,41.104740,51,29.023123,41.104752,29.021528,41.104774,29.023220,41.104752,29.022640,41.104759,53.646719
232,29.023250,41.104740,21,29.023123,41.104752,29.021528,41.104774,29.023220,41.104752,29.022640,41.104759,51.135221
235,29.023220,41.104740,74,29.023268,41.104748,29.022068,41.104767,29.023188,41.104794,29.022882,41.104763,28.396832
236,29.023170,41.104730,52,29.023268,41.104748,29.022068,41.104767,29.023188,41.104794,29.022882,41.104763,24.370167
237,29.023150,41.104730,20,29.023268,41.104748,29.022068,41.104767,29.023188,41.104794,29.022882,41.104763,22.714984
240,29.023130,41.104720,105,29.022833,41.105377,29.026834,41.105316,29.023119,41.104744,29.024124,41.105267,103.110905
241,29.023090,41.104720,82,29.023024,41.104809,29.026018,41.104752,29.023315,41.104424,29.024000,41.104736,76.281292
242,29.023030,41.104710,54,29.022932,41.104874,29.021765,41.105289,29.023026,41.104748,29.022585,41.104984,48.175479
243,29.023000,41.104710,25,29.022932,41.104874,29.021765,41.105289,29.023026,41.104748,29.022585,41.104984,46.257125
246,29.022960,41.104700,74,29.022858,41.104713,29.021452,41.105106,29.022707,41.104992,29.022398,41.104881,51.221692
247,29.022880,41.104700,51,29.022858,41.104713,29.021452,41.105106,29.022707,41.104992,29.022398,41.104881,45.136831
248,29.022840,41.104690,22,29.022858,41.104713,29.021452,41.105106,29.022707,41.104992,29.022398,41.104881,42.707521
251,29.022810,41.104690,43,29.022863,41.104870,29.021547,41.104813,29.022928,41.104687,29.022465,41.104824,32.542394
252,29.022770,41.104680,26,29.022863,41.104870,29.021547,41.104813,29.022928,41.104687,29.022465,41.104824,30.178362
255,29.022730,41.104680,46,29.022673,41.104771,29.021626,41.104916,29.022903,41.104713,29.022381,41.104813,32.762355
256,29.022690,41.104670,23,29.022673,41.104771,29.021626,41.104916,29.022903,41.104713,29.022381,41.104813,30.373302
259,29.022650,41.104660,71,29.022600,41.104675,29.021456,41.104809,29.022642,41.104660,29.022249,41.104713,34.101496
260,29.022580,41.104660,51,29.022448,41.104694,29.021450,41.104465,29.022989,41.104721,29.022219,41.104630,30.460888
261,29.022540,41.104650,19,29.022448,41.104694,29.021450,41.104465,29.022989,41.104721,29.022219,41.104630,27.016432
264,29.022500,41.104650,51,29.021646,41.104675,29.021450,41.104462,29.022448,41.104633,29.021708,41.104607,66.572817
265,29.022450,41.104640,18,29.021646,41.104675,29.021450,41.104462,29.022448,41.104633,29.021708,41.104607,62.319157
268,29.022410,41.104630,78,29.021555,41.104626,29.021450,41.104431,29.022476,41.104649,29.021664,41.104568,62.905813
269,29.022320,41.104610,71,29.023211,41.105160,29.021450,41.104958,29.022369,41.104595,29.022537,41.105011,48.159476
270,29.022240,41.104600,52,29.022005,41.104542,29.021450,41.105141,29.022369,41.104595,29.021887,41.104736,33.248107
271,29.022200,41.104590,16,29.022005,41.104542,29.021450,41.105141,29.022369,41.104595,29.021887,41.104736,30.875069
274,29.022170,41.104580,71,29.021963,41.104538,29.021450,41.105129,29.023447,41.104580,29.022026,41.104733,20.809689
275,29.022100,41.104570,52,29.021902,41.104534,29.021450,41.105145,29.022160,41.104603,29.021801,41.104736,31.139870
276,29.022070,41.104570,18,29.021902,41.104534,29.021450,41.105145,29.022160,41.104603,29.021801,41.104736,29.155884
279,29.022040,41.104570,70,29.022017,41.104538,29.021450,41.104511,29.022285,41.104588,29.021881,41.104538,13.781736
280,29.021990,41.104570,48,29.022017,41.104538,29.021450,41.104511,29.022285,41.104588,29.021881,41.104538,9.794809
281,29.021960,41.104570,22,29.022017,41.104538,29.021450,41.104511,29.022285,41.104588,29.021881,41.104538,7.509192
284,29.021930,41.104560,71,29.021923,41.104553,29.021450,41.104492,29.022078,41.104568,29.021797,41.104534,11.493768
285,29.021880,41.104560,46,29.021832,41.104523,29.021450,41.104523,29.021736,41.104591,29.021702,41.104534,15.203909
286,29.021850,41.104550,22,29.021832,41.104523,29.021450,41.104523,29.021736,41.104591,29.021702,41.104534,12.540587
289,29.021820,41.104550,70,29.021822,41.104523,29.021450,41.104530,29.021635,41.104523,29.021677,41.104527,12.261249
290,29.021770,41.104550,72,29.021822,41.104523,29.021450,41.104530,29.021635,41.104523,29.021677,41.104527,8.216565
291,29.021700,41.104550,53,29.021664,41.104519,29.021547,41.104511,29.023565,41.105778,29.021915,41.104710,25.315412
292,29.021670,41.104550,16,29.021664,41.104519,29.021547,41.104511,29.023565,41.105778,29.021915,41.104710,27.164906
295,29.021640,41.104550,54,29.021709,41.104530,29.021450,41.104584,29.021599,41.104523,29.021614,41.104546,2.226775
296,29.021610,41.104550,15,29.021709,41.104530,29.021450,41.104584,29.021599,41.104523,29.021614,41.104546,0.597214
299,29.021580,41.104550,103,29.021772,41.104538,29.024399,41.104523,29.021406,41.104519,29.022537,41.104534,80.222562
300,29.021510,41.104540,53,29.021749,41.104527,29.021517,41.104488,29.021986,41.104576,29.021715,41.104523,17.297257
301,29.021480,41.104530,19,29.021749,41.104527,29.021517,41.104488,29.021986,41.104576,29.021715,41.104523,19.720309
304,29.021440,41.104530,57,29.021732,41.104530,29.021450,41.104496,29.022181,41.104660,29.021711,41.104538,22.752702
305,29.021410,41.104530,16,29.021732,41.104530,29.021450,41.104496,29.022181,41.104660,29.021711,41.104538,25.264586
308,29.021380,41.104530,71,29.021723,41.104534,29.021450,41.104504,29.021378,41.104519,29.021587,41.104523,17.393915
309,29.021330,41.104520,71,29.021723,41.104534,29.021450,41.104504,29.021378,41.104519,29.021587,41.104523,21.566423
310,29.021280,41.104520,55,29.021681,41.104523,29.021517,41.104458,29.021244,41.104519,29.021563,41.104500,23.782256
311,29.021240,41.104510,16,29.021681,41.104523,29.021517,41.104458,29.021244,41.104519,29.021563,41.104500,27.051305
314,29.021210,41.104510,73,29.021624,41.104534,29.021450,41.104504,29.026112,41.105198,29.022240,41.104626,87.227806
315,29.021140,41.104510,55,29.021624,41.104534,29.021450,41.104504,29.026112,41.105198,29.022240,41.104626,93.032745
316,29.021090,41.104500,15,29.021624,41.104534,29.021450,41.104504,29.026112,41.105198,29.022240,41.104626,97.337000
319,29.021050,41.104500,71,29.021652,41.104534,29.021450,41.104507,29.026096,41.105217,29.022257,41.104630,102.138376
320,29.020960,41.104490,71,29.021652,41.104534,29.021450,41.104507,29.026096,41.105217,29.022257,41.104630,109.760634
321,29.020880,41.104480,53,29.021675,41.104538,29.024176,41.105137,29.020800,41.104488,29.022322,41.104717,123.642458
322,29.020830,41.104470,14,29.021675,41.104538,29.024176,41.105137,29.020800,41.104488,29.022322,41.104717,127.972722
325,29.020790,41.104460,49,29.021666,41.104534,29.024176,41.105145,29.026045,41.105125,29.023106,41.104813,197.940210
326,29.020740,41.104460,19,29.021666,41.104534,29.024176,41.105145,29.026045,41.105125,29.023106,41.104813,202.048224
329,29.020690,41.104450,70,29.021694,41.104530,29.024399,41.104774,29.020584,41.104469,29.022371,41.104599,141.840785
330,29.020590,41.104430,50,29.021276,41.104542,29.024399,41.104515,29.020464,41.104443,29.022129,41.104519,129.330941
331,29.020550,41.104430,18,29.021276,41.104542,29.024399,41.104515,29.020464,41.104443,29.022129,41.104519,132.672855
334,29.020500,41.104420,69,29.021278,41.104599,29.021450,41.104454,29.020401,41.104408,29.021204,41.104527,60.162861
335,29.020420,41.104410,72,29.021206,41.104538,29.021519,41.104385,29.020262,41.104382,29.021162,41.104465,62.477917
336,29.020360,41.104390,50,29.021206,41.104538,29.021519,41.104385,29.020262,41.104382,29.021162,41.104465,67.721929
337,29.020330,41.104390,18,29.021206,41.104538,29.021519,41.104385,29.020262,41.104382,29.021162,41.104465,70.216842
340,29.020300,41.104390,70,29.021221,41.104588,29.021450,41.104454,29.023829,41.105114,29.021685,41.104626,118.938510
341,29.020240,41.104380,52,29.021187,41.104603,29.021450,41.104469,29.023851,41.105190,29.021667,41.104649,123.276297
342,29.020220,41.104370,20,29.021187,41.104603,29.021450,41.104469,29.023851,41.105190,29.021667,41.104649,125.173316
345,29.020210,41.104370,71,29.021147,41.104855,29.021450,41.104599,29.023754,41.105118,29.021631,41.104816,129.013709
346,29.020180,41.104360,65,29.021147,41.104855,29.021450,41.104599,29.023754,41.105118,29.021631,41.104816,131.761658
347,29.020160,41.104360,74,29.021152,41.104767,29.021450,41.104507,29.020107,41.104393,29.021090,41.104637,83.759511
348,29.020130,41.104350,66,29.021152,41.104767,29.021450,41.104507,29.020107,41.104393,29.021090,41.104637,86.505985
349,29.020090,41.104350,72,29.021179,41.104752,29.021450,41.104500,29.020117,41.104382,29.021105,41.104618,90.101402
350,29.020070,41.104360,71,29.021179,41.104752,29.021450,41.104500,29.020117,41.104382,29.021105,41.104618,91.328985
351,29.020060,41.104360,72,29.021170,41.104633,29.021450,41.104393,29.019993,41.104412,29.021084,41.104527,87.759128
352,29.020050,41.104360,70,29.021135,41.104816,29.021530,41.104786,29.020073,41.104374,29.021101,41.104744,97.863553
353,29.020040,41.104360,73,29.021084,41.104782,29.021450,41.104813,29.020128,41.104401,29.021055,41.104736,94.797736
354,29.020030,41.104370,70,29.021084,41.104782,29.021450,41.104813,29.020128,41.104401,29.021055,41.104736,95.068546
355,29.020020,41.104380,57,29.021112,41.104538,29.021254,41.104404,29.020023,41.104385,29.020994,41.104473,82.277998
356,29.020010,41.104390,13,29.021112,41.104538,29.021254,41.104404,29.020023,41.104385,29.020994,41.104473,82.978073
359,29.020000,41.104400,57,29.021156,41.104614,29.021450,41.104397,29.021791,41.105572,29.021345,41.104694,117.361487
360,29.020000,41.104420,15,29.021158,41.104858,29.021450,41.104725,29.021814,41.106079,29.021349,41.105003,130.315216
361,29.019990,41.104440,71,29.021111,41.104664,29.021397,41.104572,29.019993,41.104454,29.021032,41.104607,89.277421
362,29.019980,41.104480,57,29.021111,41.104664,29.021397,41.104572,29.019993,41.104454,29.021032,41.104607,89.288668
363,29.019970,41.104510,12,29.021111,41.104664,29.021397,41.104572,29.019993,41.104454,29.021032,41.104607,89.655474
366,29.019960,41.104530,58,29.021078,41.104824,29.021450,41.104763,29.019974,41.104523,29.021029,41.104759,93.084827
