true_lat,true_lon,pred_lat,pred_lon,error_m
41.104950,29.015890,41.104457,29.021553,478.821038
41.104860,29.022960,41.104457,29.021553,126.391910
41.106340,29.015720,41.104457,29.021553,532.710635
41.107750,29.023980,41.104457,29.021553,418.684571
41.103190,29.017360,41.104457,29.021553,379.279426
41.101270,29.019050,41.104457,29.021553,411.688024
41.099440,29.023130,41.104457,29.021553,572.725240
41.107860,29.024840,41.104457,29.021553,468.035112
41.105850,29.015350,41.104457,29.021553,543.515390
41.103610,29.017040,41.104457,29.021553,390.585728
41.106170,29.027840,41.109522,29.032808,559.158342
41.107860,29.024620,41.104457,29.021553,457.375864
41.105790,29.015340,41.104457,29.021553,542.465040
41.107570,29.022630,41.104457,29.021553,357.342849
41.099520,29.022700,41.104457,29.021553,556.709213
41.098950,29.025570,41.104457,29.021553,698.532859
41.107570,29.019280,41.104457,29.021553,394.909461
41.105170,29.026390,41.104457,29.021553,413.975625
41.100260,29.021510,41.104457,29.021553,466.136457
41.100000,29.021980,41.104457,29.021553,496.296538
41.106270,29.027820,41.104457,29.021553,563.635883
41.106930,29.021500,41.104457,29.021553,274.656075
41.105560,29.015370,41.104457,29.021553,533.606780
41.108010,29.021870,41.104457,29.021553,395.459620
41.104890,29.019890,41.104457,29.021553,147.714503
41.106620,29.021560,41.104457,29.021553,240.193729
41.107140,29.021610,41.104457,29.021553,297.980855
41.106350,29.026450,41.104457,29.021553,461.968498
41.105080,29.025780,41.104457,29.021553,361.769079
41.104390,29.020300,41.104457,29.021553,105.499220
41.100250,29.021530,41.104457,29.021553,467.237086
41.105570,29.026580,41.104457,29.021553,440.007338
41.103550,29.017080,41.104457,29.021553,388.997875
41.104960,29.025020,41.104457,29.021553,296.558993
41.107820,29.025360,41.104457,29.021553,491.680480
41.107990,29.022070,41.104457,29.021553,394.738036
41.104910,29.024740,41.104457,29.021553,272.415650
41.107850,29.020520,41.104457,29.021553,386.649742
41.108050,29.028900,41.104457,29.021553,734.914186
41.107480,29.021890,41.104457,29.021553,336.894197
41.106630,29.016100,41.104457,29.021553,517.711326
41.107340,29.018550,41.104457,29.021553,407.577916
41.107310,29.018190,41.104457,29.021553,424.461074
41.107530,29.022880,41.104457,29.021553,359.003948
41.105790,29.015340,41.104457,29.021553,542.465040
41.104870,29.024370,41.104457,29.021553,241.053030
41.099590,29.027360,41.104457,29.021553,728.120392
41.107810,29.025400,41.104457,29.021553,493.033311
41.107950,29.021040,41.104457,29.021553,390.281459
41.099030,29.024930,41.104457,29.021553,666.155092
41.104420,29.020500,41.104457,29.021553,88.530927
41.106950,29.016710,41.104457,29.021553,492.060490
41.106080,29.021560,41.104457,29.021553,180.223764
41.103610,29.017040,41.104457,29.021553,390.585728
41.107910,29.026710,41.104457,29.021553,578.538641
41.105720,29.022740,41.104457,29.021553,172.087065
41.104710,29.016110,41.104457,29.021553,458.064603
41.107850,29.024400,41.104457,29.021553,446.288464
41.106130,29.027790,41.104457,29.021553,555.896059
41.101180,29.019440,41.104457,29.021553,404.919866
41.106280,29.027850,41.104457,29.021553,566.386332
41.105540,29.020140,41.104457,29.021553,168.950487
41.099580,29.022590,41.104457,29.021553,548.604360
41.107670,29.023680,41.104457,29.021553,399.045043
41.107640,29.023590,41.104457,29.021553,392.716112
41.104370,29.016440,41.096262,29.025239,1164.969377
41.099710,29.022380,41.104457,29.021553,531.763583
41.106550,29.028230,41.104457,29.021553,607.141144
41.104700,29.022960,41.104457,29.021553,121.247329
41.107050,29.021550,41.104457,29.021553,287.947122
41.107430,29.029130,41.104457,29.021553,717.020049
41.105500,29.015400,41.104457,29.021553,529.657804
41.101190,29.019400,41.104457,29.021553,405.409637
41.104590,29.019940,41.104457,29.021553,136.276141
41.107560,29.022660,41.104457,29.021553,356.916973
41.107390,29.029110,41.104457,29.021553,713.490532
41.107280,29.029040,41.104457,29.021553,702.730427
41.105000,29.015840,41.104457,29.021553,483.654337
41.107910,29.027300,41.104457,29.021553,616.524719
41.104840,29.022970,41.104457,29.021553,126.413747
41.107700,29.023790,41.116910,29.028602,1099.809324
41.107780,29.024140,41.104457,29.021553,428.258918
41.107780,29.026180,41.104457,29.021553,535.959687
41.106990,29.016790,41.104457,29.021553,489.060880
41.100360,29.021490,41.104457,29.021553,455.047576
41.099780,29.028810,41.104457,29.021553,800.921089
41.106830,29.027590,41.104457,29.021553,571.509354
41.107830,29.020420,41.104457,29.021553,386.467538
41.105280,29.026610,41.104457,29.021553,434.532954
41.107470,29.021880,41.104457,29.021553,335.717762
41.105880,29.022710,41.104457,29.021553,185.519013
41.104530,29.021480,41.104457,29.021553,10.136294
41.107910,29.027140,41.104457,29.021553,606.058214
41.107660,29.019610,41.104457,29.021553,391.341299
41.106270,29.027820,41.104457,29.021553,563.635883
41.106270,29.027790,41.104457,29.021553,561.282812
41.105280,29.027180,41.104457,29.021553,481.448554
41.104780,29.023890,41.104457,29.021553,199.578760
41.108050,29.028950,41.104457,29.021553,738.444785
41.107390,29.018870,41.104457,29.021553,396.066235
41.106900,29.028800,41.104457,29.021553,666.484509
41.106050,29.027770,41.104457,29.021553,551.399160
41.104500,29.021050,41.104457,29.021553,42.500043
41.101010,29.020100,41.104457,29.021553,401.811872
41.107840,29.024730,41.104457,29.021553,460.831442
41.103310,29.017290,41.104457,29.021553,380.073676
41.107310,29.018330,41.104457,29.021553,416.727361
41.106820,29.022510,41.104457,29.021553,274.447567
41.105860,29.021220,41.104457,29.021553,158.278256
41.105960,29.015400,41.104457,29.021553,543.118574
41.103540,29.017090,41.104457,29.021553,388.476310
41.107890,29.027350,41.104457,29.021553,618.447432
41.107880,29.020750,41.104457,29.021553,386.058253
41.108050,29.028900,41.104457,29.021553,734.914186
41.103360,29.017250,41.104457,29.021553,381.430939
41.105600,29.022780,41.104457,29.021553,163.508765
41.099630,29.029180,41.104457,29.021553,835.417694
41.104420,29.016390,41.104457,29.021553,433.703406
41.107980,29.021230,41.104457,29.021553,392.167407
41.099200,29.024330,41.104457,29.021553,628.730203
41.106830,29.028560,41.104457,29.021553,644.906954
41.105900,29.027790,41.104457,29.021553,547.889901
41.107770,29.024100,41.104457,29.021553,425.603280
41.105240,29.026420,41.104457,29.021553,417.996648
41.105180,29.015670,41.104457,29.021553,500.639827
41.107900,29.027050,41.104457,29.021553,599.514002
41.099810,29.022210,41.104457,29.021553,519.042542
41.107860,29.024620,41.104457,29.021553,457.375864
41.107230,29.021670,41.104457,29.021553,308.094532
41.105430,29.020020,41.104457,29.021553,168.076204
41.106530,29.028330,41.104457,29.021553,614.073786
41.105740,29.027810,41.104457,29.021553,544.581207
41.099210,29.026840,41.104457,29.021553,732.701393
41.104570,29.022040,41.092120,29.015266,1495.206551
41.098950,29.025510,41.104457,29.021553,696.111789
41.099720,29.030670,41.104457,29.021553,929.176830
41.107530,29.019180,41.104457,29.021553,395.195916
41.107640,29.022440,41.104457,29.021553,361.241613
41.103660,29.016990,41.104457,29.021553,393.376556
41.105200,29.026270,41.104457,29.021553,404.751811
41.106310,29.027930,41.104457,29.021553,573.853642
41.106250,29.026450,41.104457,29.021553,457.022447
41.105340,29.026620,41.104457,29.021553,436.801217
41.100890,29.020520,41.104457,29.021553,405.545869
41.107050,29.021550,41.104457,29.021553,287.947122
41.107740,29.019890,41.104457,29.021553,390.414888
41.104800,29.024000,41.104457,29.021553,209.068290
41.105540,29.020140,41.104457,29.021553,168.950487
41.104370,29.020210,41.104457,29.021553,113.210081
41.107700,29.023840,41.104457,29.021553,408.178037
41.107830,29.029110,41.104457,29.021553,737.078570
41.107760,29.029130,41.104457,29.021553,734.613978
41.099050,29.024860,41.104457,29.021553,661.655535
41.107640,29.019520,41.104457,29.021553,392.552568
41.104550,29.021700,41.104457,29.021553,16.099941
41.104570,29.021990,41.104457,29.021553,38.806689
41.105960,29.015400,41.104457,29.021553,543.118574
41.106120,29.026470,41.104457,29.021553,452.453704
41.105980,29.021470,41.104457,29.021553,169.259984
41.100550,29.021250,41.104457,29.021553,434.661162
41.107760,29.019980,41.104457,29.021553,389.863501
41.107720,29.026190,41.104457,29.021553,532.008674
41.107870,29.020670,41.104457,29.021553,386.198598
41.106990,29.016790,41.104457,29.021553,489.060880
41.107230,29.021670,41.104457,29.021553,308.094532
41.108020,29.021550,41.104457,29.021553,395.671404
41.107900,29.027330,41.104457,29.021553,617.812107
41.107850,29.024970,41.104457,29.021553,473.675660
41.105620,29.015360,41.104457,29.021553,535.990457
41.105020,29.025440,41.104457,29.021553,332.463250
41.107050,29.027540,41.104457,29.021553,579.528498
41.105180,29.026490,41.104457,29.021553,422.433439
41.105230,29.026810,41.104457,29.021553,449.879353
41.101340,29.018890,41.104457,29.021553,412.160680
41.100630,29.021100,41.104457,29.021553,426.730319
41.106970,29.022510,41.104457,29.021553,290.415942
41.101270,29.019050,41.104457,29.021553,411.688024
41.105920,29.021350,41.104457,29.021553,163.344227
41.105200,29.026300,41.104457,29.021553,407.219291
41.108010,29.021810,41.104457,29.021553,395.152000
41.107540,29.023030,41.104457,29.021553,364.158349
41.107870,29.025320,41.104457,29.021553,493.751079
41.107880,29.026320,41.104457,29.021553,552.134461
41.106290,29.027890,41.104457,29.021553,569.921346
41.100310,29.021430,41.104457,29.021553,460.685266
41.107640,29.023540,41.104457,29.021553,390.904214
41.101080,29.019830,41.104457,29.021553,402.009211
41.105720,29.022740,41.104457,29.021553,172.087065
41.104360,29.020180,41.104457,29.021553,115.819337
41.099730,29.030770,41.104457,29.021553,935.489511
41.108040,29.028080,41.104457,29.021553,677.449232
41.105050,29.022920,41.104457,29.021553,132.381499
41.100270,29.021470,41.104457,29.021553,465.064028
41.106620,29.021560,41.104457,29.021553,240.193729
41.100110,29.021820,41.104457,29.021553,483.302648
41.099000,29.026040,41.104457,29.021553,713.718458
41.106250,29.015590,41.104457,29.021553,539.000054
41.099030,29.024930,41.104457,29.021553,666.155092
41.102690,29.017630,41.104457,29.021553,383.540958
41.107580,29.022000,41.104457,29.021553,348.835542
41.107550,29.022680,41.104457,29.021553,356.287700
41.105340,29.026620,41.104457,29.021553,436.801217
41.107210,29.017660,41.104457,29.021553,447.646427
41.107520,29.023040,41.104457,29.021553,362.359698
41.105160,29.026120,41.104457,29.021553,391.514811
41.106840,29.028730,41.104457,29.021553,658.411951
41.107080,29.017080,41.104457,29.021553,475.399576
41.104720,29.023130,41.104457,29.021553,135.667755
41.107210,29.017660,41.104457,29.021553,447.646427
41.102140,29.017990,41.104457,29.021553,394.707924
41.106410,29.027700,41.104457,29.021553,560.066974
41.107230,29.021670,41.104457,29.021553,308.094532
41.106330,29.015700,41.104457,29.021553,533.822595
41.106300,29.021610,41.122215,29.037554,2217.468946
41.106380,29.026460,41.104457,29.021553,464.239621
41.106250,29.026450,41.104457,29.021553,457.022447
41.105660,29.022760,41.104457,29.021553,167.711997
41.105250,29.015600,41.104457,29.021553,507.734689
41.107950,29.027350,41.104457,29.021553,622.576911
41.107320,29.029070,41.104457,29.021553,706.973067
41.106460,29.021600,41.104457,29.021553,222.459394
41.104350,29.020090,41.104457,29.021553,123.450798
41.104750,29.023530,41.104457,29.021553,169.245204
41.104510,29.021140,41.104457,29.021553,35.165602
41.099520,29.029740,41.104457,29.021553,879.583503
41.099100,29.026630,41.104457,29.021553,732.037314
41.106280,29.027850,41.104457,29.021553,566.386332
41.107570,29.022940,41.104457,29.021553,364.807660
41.107640,29.019520,41.104457,29.021553,392.552568
41.100300,29.021430,41.104457,29.021553,461.795547
41.103030,29.017470,41.104457,29.021553,377.818098
41.107580,29.023270,41.104457,29.021553,375.609415
41.106680,29.028510,41.104457,29.021553,634.410786
41.107840,29.024730,41.104457,29.021553,460.831442
41.098990,29.025170,41.104457,29.021553,678.957709
41.101210,29.019310,41.104457,29.021553,406.868154
41.101150,29.019570,41.104457,29.021553,403.285525
41.105130,29.015720,41.104457,29.021553,495.627247
41.101510,29.018600,41.104457,29.021553,410.673928
41.107720,29.023920,41.104457,29.021553,413.329646
41.108090,29.028460,41.104457,29.021553,706.688331
41.107480,29.021910,41.104457,29.021553,337.039618
41.104720,29.023090,41.104457,29.021553,132.388324
41.106630,29.027640,41.104457,29.021553,565.410210
41.101150,29.019570,41.104457,29.021553,403.285525
41.106240,29.021620,41.104457,29.021553,198.072232
41.107850,29.020520,41.104457,29.021553,386.649742
41.104510,29.016280,41.097590,29.024925,1057.371902
41.105050,29.025620,41.095373,29.027528,1086.562383
41.099630,29.030080,41.104457,29.021553,894.719512
41.107250,29.029250,41.104457,29.021553,717.113948
41.105660,29.022760,41.104457,29.021553,167.711997
41.106930,29.021500,41.104457,29.021553,274.656075
41.107600,29.023380,41.104457,29.021553,381.286047
41.105240,29.022860,41.104457,29.021553,140.057394
41.104720,29.023140,41.104457,29.021553,136.488226
41.105220,29.026770,41.104457,29.021553,446.369388
41.107910,29.022320,41.104457,29.021553,388.833377
41.106740,29.028450,41.104457,29.021553,632.412352
41.105430,29.020020,41.104457,29.021553,168.076204
41.107820,29.020260,41.104457,29.021553,388.927699
41.105320,29.026630,41.104457,29.021553,437.127660
41.107520,29.021950,41.104457,29.021553,341.776111
41.105250,29.026960,41.104457,29.021553,462.671913
41.106920,29.028670,41.104457,29.021553,657.445895
41.106630,29.026430,41.104457,29.021553,475.473261
41.106090,29.027770,41.104457,29.021553,552.840109
41.101260,29.019130,41.104457,29.021553,409.260068
41.104900,29.015940,41.104457,29.021553,474.040714
41.104600,29.016200,41.104457,29.021553,449.923173
41.106570,29.016010,41.104457,29.021553,521.379487
41.107620,29.022510,41.104457,29.021553,360.334935
41.106590,29.021560,41.104457,29.021553,236.862060
41.103360,29.017250,41.104457,29.021553,381.430939
41.107930,29.022290,41.104457,29.021553,390.616513
41.100270,29.021470,41.104457,29.021553,465.064028
41.099500,29.029540,41.104457,29.021553,867.916802
41.107640,29.027390,41.104457,29.021553,604.453083
41.107460,29.026240,41.104457,29.021553,515.976367
41.107520,29.022760,41.104457,29.021553,354.938167
41.105330,29.022840,41.104457,29.021553,145.215919
41.107680,29.023760,41.104457,29.021553,403.084862
41.107800,29.025990,41.104457,29.021553,526.065320
41.106030,29.021510,41.104457,29.021553,174.706876
41.107840,29.024340,41.104457,29.021553,442.665023
41.107350,29.018600,41.104457,29.021553,405.870608
41.099260,29.026800,41.156633,29.058926,6919.243793
41.106250,29.015590,41.104457,29.021553,539.000054
41.106120,29.022660,41.104457,29.021553,206.765197
41.107910,29.027270,41.102872,29.029399,587.339161
41.107930,29.020950,41.104457,29.021553,388.985633
41.099350,29.027090,41.104457,29.021553,733.531939
41.107040,29.028840,41.104457,29.021553,676.003488
41.106260,29.022630,41.104457,29.021553,219.712139
41.107200,29.017540,41.104457,29.021553,454.316393
41.102800,29.017590,41.104457,29.021553,380.372842
41.107270,29.029300,41.104457,29.021553,721.861402
41.107430,29.029130,41.104457,29.021553,717.020049
41.107350,29.029090,41.104457,29.021553,709.975238
41.107520,29.022760,41.104457,29.021553,354.938167
41.107850,29.020520,41.104457,29.021553,386.649742
41.107620,29.022510,41.104457,29.021553,360.334935
41.107870,29.024730,41.104457,29.021553,463.551491
41.099230,29.023850,41.104457,29.021553,611.746274
41.107680,29.022310,41.104457,29.021553,363.520541
41.107150,29.017350,41.104457,29.021553,462.672320
41.106420,29.026480,41.104457,29.021553,467.785331
41.106420,29.028180,41.104457,29.021553,597.849900
41.105210,29.026680,41.104457,29.021553,438.736033
41.107930,29.022290,41.104457,29.021553,390.616513
41.101060,29.019930,41.104457,29.021553,401.150327
41.104570,29.022100,41.104457,29.021553,47.645628
41.107620,29.029140,41.104457,29.021553,727.711831
41.107880,29.026860,41.104457,29.021553,585.865728
41.104680,29.022730,41.104457,29.021553,101.939052
41.106970,29.026360,41.104457,29.021553,490.855427
41.107950,29.022250,41.104457,29.021553,392.294015
41.099720,29.030720,41.104457,29.021553,932.642025
41.107670,29.029140,41.104457,29.021553,730.408012
41.098950,29.025400,41.104457,29.021553,691.746541
41.105980,29.026490,41.104457,29.021553,447.889356
41.104680,29.022770,41.104457,29.021553,105.201803
41.107830,29.025170,41.104457,29.021553,482.314060
41.107280,29.029040,41.104457,29.021553,702.730427
41.099960,29.022040,41.104457,29.021553,501.113731
41.102690,29.017630,41.104457,29.021553,383.540958
41.099960,29.022040,41.104457,29.021553,501.113731
41.106630,29.028450,41.104457,29.021553,627.615412
41.104350,29.020090,41.104457,29.021553,123.450798
41.105280,29.026610,41.104457,29.021553,434.532954
41.107250,29.029250,41.104457,29.021553,717.113948
41.107660,29.023690,41.104457,29.021553,398.430154
41.106400,29.021610,41.104457,29.021553,215.814208
41.108010,29.021870,41.104457,29.021553,395.459620
41.107970,29.021130,41.108899,29.024010,262.988859
41.104520,29.021330,41.104457,29.021553,19.970500
41.101130,29.019630,41.104457,29.021553,403.264303
41.107230,29.029490,41.104457,29.021553,734.408607
41.107820,29.025910,41.104457,29.021553,522.909583
41.107920,29.027040,41.104457,29.021553,600.287689
41.107200,29.027500,41.104457,29.021553,585.111319
41.106120,29.022660,41.104457,29.021553,206.765197
41.106930,29.021500,41.104457,29.021553,274.656075
41.107980,29.029090,41.090341,29.018034,2167.964862
41.104660,29.022580,41.104457,29.021553,89.181035
41.106920,29.028670,41.104457,29.021553,657.445895
41.107350,29.029090,41.104457,29.021553,709.975238
41.105200,29.026270,41.104457,29.021553,404.751811
41.107790,29.027370,41.104457,29.021553,613.002686
41.099400,29.023430,41.099364,29.029743,530.345036
41.105200,29.026270,41.104457,29.021553,404.751811
41.107230,29.021670,41.104457,29.021553,308.094532
41.106350,29.026450,41.104457,29.021553,461.968498
41.099120,29.026440,41.104457,29.021553,721.027084
41.107530,29.019180,41.104457,29.021553,395.195916
41.104660,29.016160,41.104457,29.021553,453.563013
41.105220,29.026330,41.104457,29.021553,410.140360
41.102860,29.017550,41.104457,29.021553,380.162472
41.104900,29.024650,41.104457,29.021553,264.780592
41.100660,29.021050,41.104457,29.021553,423.809952
41.107090,29.029040,41.104457,29.021553,693.575344
41.104800,29.024000,41.104457,29.021553,209.068290
41.107800,29.024160,41.104457,29.021553,431.025442
41.104360,29.020180,41.104457,29.021553,115.819337
41.102210,29.017940,41.104457,29.021553,392.919063
41.099030,29.024930,41.104457,29.021553,666.155092
41.107110,29.028910,41.104457,29.021553,684.641312
41.107900,29.024850,41.104457,29.021553,472.121404
41.107930,29.029100,41.104457,29.021553,742.065653
41.106440,29.015860,41.104457,29.021553,526.462017
41.108000,29.021960,41.104457,29.021553,394.934483
41.099500,29.022930,41.104457,29.021553,562.550636
41.106460,29.028230,41.104457,29.021553,603.385967
41.107090,29.021580,41.104457,29.021553,292.398218
41.107850,29.024400,41.104457,29.021553,446.288464
41.107230,29.029490,41.104457,29.021553,734.408607
41.099780,29.031120,41.104457,29.021553,956.941294
41.105240,29.026520,41.104457,29.021553,426.216711
41.106410,29.027700,41.104457,29.021553,560.066974
41.106280,29.015630,41.104457,29.021553,537.125756
41.101050,29.019970,41.104457,29.021553,401.068544
41.107570,29.023270,41.104457,29.021553,374.584263
41.107840,29.024950,41.104457,29.021553,471.774647
41.105970,29.022710,41.104457,29.021553,194.102690
41.107140,29.022540,41.104457,29.021553,309.267815
41.107050,29.022520,41.112008,29.028227,730.045194
41.107490,29.022920,41.104457,29.021553,355.854191
41.107920,29.027040,41.104457,29.021553,600.287689
41.103190,29.017360,41.104457,29.021553,379.279426
41.108030,29.028330,41.104457,29.021553,693.919324
41.104640,29.016180,41.104457,29.021553,451.779860
41.107650,29.023620,41.104457,29.021553,394.817820
41.107720,29.026190,41.104457,29.021553,532.008674
41.104870,29.024230,41.104457,29.021553,229.518304
41.106920,29.021500,41.104457,29.021553,273.545661
41.107620,29.023450,41.104457,29.021553,385.712381
41.107360,29.018640,41.104457,29.021553,404.710068
41.108050,29.028810,41.104457,29.021553,728.577005
41.106270,29.027790,41.100968,29.028140,589.500112
41.100830,29.020670,41.104457,29.021553,409.589695
41.107830,29.025180,41.104457,29.021553,482.843684
41.103360,29.017250,41.104457,29.021553,381.430939
41.101180,29.019440,41.104457,29.021553,404.919866
41.107830,29.025180,41.104457,29.021553,482.843684
41.107900,29.027050,41.104457,29.021553,599.514002
41.106870,29.016530,41.104457,29.021553,499.813655
41.107820,29.025980,41.104457,29.021553,527.041997
41.107460,29.026240,41.104457,29.021553,515.976367
41.104430,29.020590,41.104457,29.021553,80.930679
41.107280,29.021720,41.104457,29.021553,313.804498
41.107710,29.023830,41.104457,29.021553,408.764439
41.106510,29.028180,41.104457,29.021553,601.565834
41.107530,29.019150,41.104457,29.021553,396.472827
41.104890,29.024550,41.104457,29.021553,256.320736
41.108000,29.021930,41.104457,29.021553,394.724194
41.104950,29.024610,41.104457,29.021553,262.580585
41.107910,29.022320,41.104457,29.021553,388.833377
41.106620,29.021560,41.104457,29.021553,240.193729
41.099650,29.030400,41.104457,29.021553,915.085490
41.103660,29.016990,41.104457,29.021553,393.376556
41.105120,29.019820,41.104457,29.021553,163.109258
41.099550,29.022790,41.104457,29.021553,554.794674
41.104720,29.023090,41.104457,29.021553,132.388324
41.101260,29.019130,41.104457,29.021553,409.260068
41.107650,29.023600,41.104457,29.021553,394.081812
41.107650,29.022100,41.104457,29.021553,357.547849
41.107520,29.022850,41.104457,29.021553,357.171601
41.100310,29.021550,41.104457,29.021553,460.569881
41.107910,29.027210,41.104457,29.021553,610.622986
41.101040,29.020010,41.104457,29.021553,401.017976
41.106310,29.022610,41.104457,29.021553,224.112717
41.107390,29.018890,41.104457,29.021553,395.112763
41.099520,29.022860,41.104457,29.021553,559.192724
41.106050,29.027770,41.104457,29.021553,551.399160
