true_lat,true_lon,pred_lat,pred_lon,error_m
41.108050,29.028900,41.107864,29.025789,262.123110
41.106430,29.027700,41.103442,29.024560,423.936697
41.107830,29.024840,41.107545,29.024183,63.625051
41.100040,29.021930,41.100110,29.021831,11.400444
41.107800,29.024160,41.107788,29.024102,5.086848
41.107610,29.019380,41.105901,29.017760,233.508562
41.099790,29.027700,41.103442,29.024560,483.802602
41.107620,29.023450,41.107423,29.023295,25.434001
41.106030,29.026480,41.106147,29.026406,14.380869
41.107630,29.022070,41.107549,29.022400,29.163493
41.107660,29.023690,41.107670,29.023692,1.145763
41.107300,29.029060,41.107338,29.029145,8.287882
41.107540,29.026220,41.107202,29.026146,38.061904
41.104970,29.025080,41.105011,29.025379,25.544378
41.107660,29.019610,41.105320,29.019759,260.169277
41.104740,29.023250,41.104553,29.022381,75.878239
41.107900,29.024720,41.107664,29.024351,40.610044
41.106830,29.027590,41.103442,29.024560,454.301581
41.099430,29.023200,41.099886,29.022224,96.398379
41.099630,29.030340,41.103442,29.024560,644.198158
41.105580,29.027770,41.105919,29.027517,43.252616
41.107940,29.027310,41.103442,29.024560,550.395184
41.107670,29.023710,41.107670,29.023692,1.550041
41.098990,29.026190,41.103442,29.024560,513.013241
41.105920,29.021350,41.105746,29.020927,40.440439
41.107640,29.027390,41.107244,29.027085,50.885340
41.105070,29.025470,41.103442,29.024560,196.333567
41.099250,29.024160,41.099444,29.023008,99.128790
41.107850,29.026080,41.107892,29.026150,7.463811
41.105900,29.027790,41.105902,29.027865,6.278178
41.107680,29.023760,41.107670,29.023692,5.850762
41.099690,29.027510,41.103442,29.024560,484.798323
41.106440,29.015860,41.107090,29.015634,74.632241
41.105450,29.015440,41.105308,29.016521,92.137532
41.107680,29.027380,41.103442,29.024560,526.945295
41.099380,29.023590,41.099106,29.023645,30.823001
41.107830,29.026410,41.103442,29.024560,511.528708
41.098960,29.025690,41.098858,29.025856,17.935048
41.102830,29.017570,41.103442,29.024560,591.072446
41.107820,29.025240,41.103442,29.024560,489.578657
41.106680,29.016190,41.106595,29.015053,95.993280
41.107800,29.025860,41.107653,29.025814,16.787076
41.105380,29.015490,41.105544,29.015735,27.447499
41.101120,29.019690,41.101855,29.019355,86.349878
41.107670,29.022160,41.107684,29.022692,44.681924
41.100280,29.021460,41.100211,29.022180,60.935234
41.107930,29.027120,41.108115,29.026770,35.872781
41.103600,29.017040,41.102993,29.017423,74.737786
41.107210,29.022570,41.107479,29.022149,46.349261
41.104900,29.015940,41.102401,29.016486,281.270282
41.104770,29.023040,41.104665,29.023370,30.081282
41.107810,29.026160,41.107784,29.025993,14.295594
41.106670,29.021540,41.106998,29.021963,50.900090
41.104360,29.020050,41.104209,29.020395,33.474272
41.106500,29.027670,41.106407,29.027755,12.610262
41.099100,29.024460,41.103442,29.024560,482.248878
41.105000,29.015840,41.103185,29.017068,226.457776
41.107830,29.020380,41.103442,29.024560,600.638655
41.107730,29.023970,41.103442,29.024560,478.804744
41.104370,29.020210,41.104430,29.020719,43.295544
41.101180,29.019440,41.101168,29.019351,7.566679
41.105600,29.026580,41.105409,29.026165,40.825009
41.107490,29.019060,41.107178,29.018566,54.078912
41.101000,29.020160,41.101075,29.020783,52.964304
41.106630,29.026430,41.106790,29.026718,30.046674
41.104460,29.020740,41.104713,29.021167,45.584047
41.100280,29.021610,41.100499,29.021531,25.189954
41.106980,29.028760,41.107113,29.028860,17.034648
41.107820,29.025290,41.107994,29.025949,58.620986
41.107840,29.024950,41.108064,29.025253,35.620109
41.107240,29.029240,41.103442,29.024560,576.631370
41.104390,29.020300,41.104348,29.020156,12.964351
41.105310,29.015540,41.105958,29.019180,314.149992
41.100300,29.021430,41.100514,29.021329,25.265461
41.106870,29.016530,41.107043,29.016917,37.747593
41.104920,29.024800,41.104902,29.024779,2.652923
41.106720,29.021530,41.103442,29.024560,444.199243
41.099940,29.027970,41.103442,29.024560,483.024294
41.104710,29.019930,41.104479,29.020513,55.227960
41.104390,29.020330,41.104265,29.020235,16.018379
41.107850,29.025760,41.103442,29.024560,499.839141
41.099560,29.029320,41.103442,29.024560,588.013294
41.106510,29.028180,41.106719,29.028562,39.593422
41.104690,29.022840,41.104541,29.022723,19.239842
41.107580,29.023270,41.107605,29.024913,138.015443
41.104890,29.019890,41.105116,29.019796,26.337848
41.104650,29.022500,41.104839,29.022656,24.791357
41.106460,29.028120,41.106579,29.028358,24.007802
41.107940,29.020990,41.103442,29.024560,582.639048
41.105430,29.020020,41.105568,29.020607,51.650185
41.106700,29.021530,41.106624,29.021713,17.511480
41.107480,29.021910,41.107751,29.021821,30.965611
41.107550,29.029150,41.106933,29.028864,72.658060
41.107210,29.017660,41.106478,29.018037,87.259312
41.107060,29.029000,41.103442,29.024560,548.264050
41.107090,29.026330,41.107331,29.026095,33.268836
41.107770,29.026180,41.103442,29.024560,499.578459
41.104420,29.016390,41.104666,29.016500,28.823642
41.104190,29.016600,41.103442,29.024560,673.775922
41.099960,29.022040,41.099945,29.022034,1.713703
41.106740,29.028450,41.108036,29.027427,167.639860
41.107520,29.022760,41.107539,29.022318,37.222759
41.099830,29.030790,41.103442,29.024560,659.409610
41.107400,29.018920,41.106629,29.015252,319.811189
41.107870,29.029100,41.108010,29.028955,19.766589
41.107950,29.029100,41.108012,29.028926,16.107503
41.106790,29.028520,41.106604,29.028336,25.770630
41.104800,29.022990,41.104848,29.023096,10.421285
41.107420,29.018970,41.107119,29.016970,171.267309
41.105610,29.027780,41.105685,29.027489,25.827413
41.107600,29.023380,41.107710,29.023763,34.419912
41.100150,29.021710,41.099922,29.022015,36.024243
41.107880,29.026910,41.107332,29.027474,77.124901
41.104410,29.020420,41.104576,29.020760,33.969777
41.104550,29.021670,41.103442,29.024560,272.156176
41.105010,29.019850,41.105679,29.019611,76.998268
41.107860,29.024620,41.107716,29.023801,70.615357
41.107620,29.023460,41.107670,29.023692,20.234514
41.107370,29.021800,41.107299,29.021734,9.615019
41.106970,29.022510,41.106871,29.021702,68.776585
41.104980,29.025140,41.105008,29.025456,26.689865
41.101060,29.019930,41.100793,29.020647,67.137901
41.108010,29.021870,41.108190,29.022226,35.961789
41.107810,29.025400,41.107922,29.025799,35.745528
41.107710,29.023830,41.107670,29.023692,12.439218
41.104360,29.020160,41.104464,29.020104,12.521161
41.107740,29.024010,41.107670,29.023692,27.848214
41.107530,29.019150,41.106777,29.018913,85.921481
41.106350,29.015730,41.103442,29.024560,808.973379
41.099500,29.029540,41.103442,29.024560,605.534597
41.105960,29.015400,41.105761,29.015776,38.568796
41.104380,29.020240,41.104421,29.020624,32.598341
41.105060,29.025420,41.105159,29.025865,38.979276
41.106550,29.028230,41.106775,29.028402,28.818198
41.106680,29.028380,41.107384,29.028619,80.763125
41.107900,29.024850,41.107820,29.024482,32.196079
41.107590,29.023320,41.107625,29.023396,7.470300
41.105770,29.020830,41.103442,29.024560,406.215006
41.108010,29.021810,41.107463,29.022541,86.375435
41.099590,29.027360,41.103442,29.024560,488.180010
41.107010,29.016840,41.106852,29.015537,110.872775
41.107640,29.019520,41.105199,29.020239,277.768681
41.103770,29.016910,41.103697,29.016329,49.469673
41.105070,29.015780,41.104560,29.015858,57.040030
41.104100,29.016670,41.103592,29.017373,81.648113
41.107630,29.023490,41.107670,29.023692,17.509976
41.104570,29.022100,41.104650,29.022841,62.870300
41.099260,29.026800,41.098813,29.026212,70.040738
41.099850,29.027760,41.103442,29.024560,481.029603
41.107830,29.025110,41.106687,29.025474,130.626626
41.107810,29.022490,41.107765,29.022495,4.996442
41.105530,29.020120,41.105568,29.020282,14.283334
41.106250,29.027950,41.106542,29.027832,33.892923
41.105010,29.025380,41.105009,29.025312,5.674062
41.098950,29.025400,41.099057,29.025777,33.824712
41.099800,29.030630,41.103442,29.024560,650.857868
41.107900,29.027050,41.108071,29.026333,63.181965
41.105200,29.019870,41.103442,29.024560,439.677410
41.105370,29.026620,41.105222,29.026537,17.801597
41.107830,29.026140,41.107844,29.025755,32.342737
41.105250,29.015600,41.105197,29.020456,407.922971
41.102950,29.017520,41.103442,29.024560,593.871028
41.099000,29.025060,41.100549,29.021141,371.462031
41.106890,29.021520,41.103442,29.024560,460.265590
41.107030,29.028970,41.107277,29.029158,31.604528
41.107750,29.023980,41.107670,29.023692,25.797258
41.104630,29.022410,41.104839,29.022621,29.223266
41.099000,29.026040,41.099050,29.024877,97.835728
41.104830,29.024180,41.104846,29.023881,25.151095
41.107370,29.018810,41.107317,29.020883,174.199632
41.099740,29.030860,41.103635,29.027032,538.944181
41.105350,29.015520,41.103442,29.024560,788.366403
41.104650,29.022540,41.103442,29.024560,216.304336
41.105970,29.022710,41.105615,29.022544,41.857603
41.105420,29.026600,41.103442,29.024560,278.646003
41.106940,29.021490,41.106914,29.021466,3.535677
41.104760,29.023480,41.101621,29.023324,348.873377
41.107870,29.024500,41.107832,29.024249,21.508757
41.104680,29.016140,41.103442,29.024560,720.515370
41.099710,29.022380,41.099202,29.023406,103.016840
41.105930,29.021380,41.103442,29.024560,384.318173
41.104440,29.019990,41.104248,29.020316,34.717734
41.099190,29.024110,41.103442,29.024560,473.689500
41.107090,29.029040,41.106754,29.028894,39.296930
41.106250,29.015590,41.106638,29.016370,78.379682
41.099650,29.027470,41.101924,29.025327,310.154112
41.104940,29.024470,41.104890,29.024277,17.107301
41.104530,29.019960,41.104419,29.020313,32.127121
41.107900,29.022340,41.107726,29.022432,20.858095
41.107570,29.019280,41.106760,29.019119,90.995450
41.107570,29.023010,41.107500,29.024977,165.405475
41.107530,29.022880,41.103442,29.024560,475.441813
41.107060,29.017030,41.103442,29.024560,749.345459
41.101170,29.019470,41.101227,29.020255,66.285160
41.106810,29.016400,41.106440,29.017893,131.970154
41.106190,29.015540,41.106482,29.015053,52.185799
41.106790,29.028660,41.107243,29.028741,50.797343
41.104570,29.022070,41.103442,29.024560,243.797630
41.098960,29.025290,41.099038,29.025065,20.835406
41.105300,29.026630,41.105202,29.026304,29.469707
41.104550,29.021610,41.103442,29.024560,276.660888
41.107390,29.026250,41.106797,29.026442,67.831757
41.107610,29.022820,41.107660,29.023197,32.173659
41.099900,29.022060,41.099462,29.022291,52.370467
41.106840,29.028730,41.107034,29.028857,24.071620
41.100560,29.021230,41.100332,29.021100,27.553459
41.107260,29.026280,41.107015,29.026805,51.814791
41.105520,29.027730,41.106047,29.027422,63.994405
41.098940,29.026010,41.103442,29.024560,514.578016
41.107860,29.020570,41.107856,29.020239,27.830045
41.100710,29.020930,41.100494,29.020785,26.904333
41.099580,29.022590,41.100162,29.023447,96.729046
41.106970,29.026360,41.107331,29.026497,41.729334
41.107400,29.021830,41.106940,29.022143,57.459309
41.107850,29.024970,41.107830,29.025174,17.267533
41.105400,29.026610,41.105204,29.026343,31.252044
41.107330,29.018490,41.103442,29.024560,668.142470
41.101230,29.019210,41.101609,29.018813,53.706080
41.107560,29.022660,41.107591,29.022797,11.996771
41.106630,29.022530,41.103442,29.024560,392.983419
41.107810,29.025460,41.103442,29.024560,490.981074
41.105090,29.025630,41.105242,29.025509,19.657508
41.104480,29.020880,41.104709,29.020681,30.458970
41.099930,29.028210,41.103442,29.024560,496.121058
41.104870,29.024460,41.105054,29.024249,27.090031
41.101240,29.019180,41.101507,29.019875,65.481028
41.099680,29.030200,41.103442,29.024560,631.693966
41.105780,29.022720,41.106254,29.022719,52.616640
41.103580,29.017050,41.103541,29.017675,52.654083
41.099150,29.024280,41.103442,29.024560,477.201943
41.107460,29.021870,41.107690,29.021811,25.983476
41.107430,29.026240,41.107552,29.026105,17.603606
41.101220,29.019260,41.101954,29.019283,81.515043
41.099670,29.029130,41.103442,29.024560,568.212209
41.105050,29.022920,41.104756,29.021763,102.482524
41.107860,29.024450,41.103442,29.024560,490.759884
41.108000,29.021330,41.108052,29.021007,27.747470
41.106330,29.026450,41.106474,29.026523,17.075641
41.107800,29.026160,41.107631,29.025927,27.122018
41.105320,29.026630,41.105318,29.025619,84.945264
41.099290,29.026860,41.098813,29.026212,75.968109
41.106890,29.016570,41.107045,29.016819,27.061551
41.105790,29.015340,41.106647,29.020104,411.298769
41.107800,29.025510,41.107951,29.026252,64.530128
41.098910,29.025750,41.103442,29.024560,513.115551
41.099810,29.022210,41.099935,29.023139,79.283572
41.107540,29.019200,41.103442,29.024560,640.187322
41.108070,29.028540,41.107550,29.028578,57.880910
41.107680,29.022210,41.107679,29.022396,15.582024
41.107220,29.029470,41.107251,29.029187,24.049565
41.107790,29.020120,41.103442,29.024560,610.139003
41.099890,29.028150,41.103442,29.024560,496.543013
41.107270,29.017920,41.106651,29.017045,100.647946
41.105720,29.020620,41.105866,29.021098,43.317614
41.107830,29.026110,41.108135,29.025935,36.880364
41.106770,29.016310,41.103442,29.024560,785.392290
41.107980,29.022130,41.108069,29.022087,10.505767
41.100330,29.021540,41.100831,29.020426,108.859497
