true_lat,true_lon,pred_lat,pred_lon,error_m
41.106090,29.027770,41.105875,29.027826,24.321016
41.104660,29.022580,41.104739,29.022915,29.517782
41.107690,29.019700,41.107562,29.019283,37.767219
41.099660,29.022490,41.099571,29.022689,19.457454
41.108050,29.028900,41.108064,29.028662,20.011190
41.106990,29.021520,41.106905,29.021917,34.678107
41.106030,29.021510,41.105695,29.020557,88.272042
41.100290,29.021450,41.100337,29.021452,5.229591
41.099200,29.026660,41.099172,29.026472,16.078358
41.107800,29.025510,41.107860,29.025342,15.627131
41.104360,29.020060,41.104363,29.020068,0.808511
41.106840,29.021510,41.107088,29.021593,28.454366
41.107910,29.026940,41.107697,29.026895,23.929541
41.107670,29.022160,41.107642,29.022419,21.982805
41.107350,29.022650,41.107569,29.021990,60.542004
41.107900,29.022340,41.107598,29.022491,35.895447
41.104390,29.020360,41.104382,29.020259,8.552507
41.100150,29.021710,41.100242,29.021601,13.745225
41.104360,29.020040,41.104384,29.020266,19.198211
41.106230,29.015560,41.106213,29.015566,1.910598
41.107210,29.026300,41.107209,29.026295,0.386670
41.105250,29.015600,41.105455,29.015522,23.682663
41.106300,29.021610,41.106248,29.022628,85.735733
41.105870,29.027800,41.106077,29.027837,23.240473
41.100070,29.021810,41.100052,29.021866,5.089407
41.104530,29.021480,41.102320,29.028023,601.969401
41.106770,29.026410,41.107059,29.026330,32.755776
41.101150,29.019570,41.101111,29.019717,13.105315
41.106330,29.015700,41.106797,29.016928,115.494833
41.107570,29.023100,41.107752,29.024106,86.884657
41.107570,29.019300,41.107563,29.019288,1.258736
41.100000,29.021980,41.100071,29.021877,11.696295
41.106860,29.028590,41.107149,29.028855,39.087163
41.107840,29.022450,41.107781,29.022372,9.306094
41.107690,29.022260,41.107668,29.022207,5.086091
41.107850,29.024400,41.107769,29.024250,15.497224
41.100280,29.021610,41.100203,29.021626,8.650259
41.106900,29.026380,41.107207,29.026617,39.468837
41.100040,29.021930,41.100039,29.021906,2.058168
41.104540,29.021510,41.104499,29.021122,32.924902
41.107890,29.027350,41.107912,29.027344,2.470451
41.099000,29.025060,41.102119,29.020308,528.513475
41.103660,29.016990,41.103520,29.017097,17.962162
41.106930,29.021500,41.106799,29.021527,14.685876
41.107300,29.029060,41.107307,29.029088,2.527118
41.104840,29.024080,41.104953,29.024905,70.419013
41.105470,29.022810,41.105182,29.022937,33.677060
41.107840,29.025070,41.107861,29.025016,5.093004
41.101150,29.019510,41.101126,29.019651,12.162937
41.104500,29.021050,41.104510,29.021177,10.717421
41.106740,29.028450,41.107908,29.027049,175.154693
41.099840,29.022160,41.100356,29.021421,84.427610
41.102210,29.017940,41.104593,29.016221,301.448769
41.107140,29.022540,41.107076,29.022015,44.659565
41.107370,29.018810,41.106506,29.016543,213.236735
41.103400,29.017220,41.103469,29.017152,9.527466
41.100270,29.021470,41.100374,29.021369,14.287006
41.106340,29.027710,41.106352,29.027727,1.935544
41.107550,29.023160,41.107587,29.023325,14.484480
41.107850,29.024430,41.107851,29.024525,7.939731
41.104670,29.022690,41.104694,29.022860,14.538435
41.108010,29.021900,41.107972,29.022093,16.773773
41.105360,29.022830,41.106003,29.021868,107.857304
41.107220,29.029470,41.107504,29.029278,35.435425
41.105680,29.015340,41.106269,29.016136,93.566510
41.107810,29.025490,41.107818,29.025450,3.468996
41.100250,29.021640,41.100255,29.021562,6.617048
41.105400,29.026610,41.105301,29.026618,10.974960
41.104760,29.023480,41.104753,29.023484,0.858587
41.106120,29.022660,41.106300,29.022098,51.305085
41.107850,29.029100,41.107898,29.029076,5.749270
41.103190,29.017360,41.103358,29.017241,21.112606
41.106730,29.028580,41.106642,29.028379,19.537898
41.105230,29.026390,41.105288,29.026745,30.521892
41.105000,29.024970,41.104990,29.025235,22.316034
41.101900,29.018180,41.107464,29.018909,620.982957
41.107780,29.022540,41.107741,29.022433,9.964356
41.107720,29.027370,41.107741,29.027376,2.441004
41.107030,29.028970,41.107140,29.028982,12.212858
41.098950,29.025570,41.098978,29.025792,18.881444
41.106440,29.015860,41.106661,29.016275,42.660949
41.104360,29.020070,41.104371,29.020103,3.059561
41.107200,29.027500,41.107151,29.027513,5.514848
41.105600,29.022780,41.105591,29.022770,1.318268
41.106320,29.015690,41.106241,29.015593,11.966619
41.100550,29.021250,41.100607,29.021140,11.215237
41.108020,29.021550,41.108023,29.021586,3.065234
41.106460,29.028120,41.106375,29.028113,9.445592
41.105600,29.026580,41.105591,29.026580,1.045686
41.105440,29.027660,41.105497,29.027715,7.858332
41.106250,29.026450,41.106292,29.026444,4.744933
41.107540,29.026220,41.107161,29.026306,42.685293
41.100950,29.020370,41.100703,29.020954,56.199264
41.106790,29.028660,41.107102,29.028892,39.722367
41.100110,29.021750,41.100072,29.021857,9.876659
41.100990,29.020220,41.100708,29.020941,68.224419
41.100330,29.021540,41.100294,29.021494,5.554030
41.104830,29.022980,41.104788,29.023129,13.349232
41.107230,29.029490,41.107533,29.029179,42.563705
41.106630,29.028450,41.106543,29.028220,21.554481
41.100280,29.021460,41.100117,29.021751,30.433033
41.105220,29.019890,41.105008,29.019840,23.927118
41.105400,29.022820,41.105541,29.022782,15.972267
41.106570,29.027660,41.106461,29.027692,12.404580
41.108010,29.021810,41.107819,29.022272,44.236862
41.107710,29.019790,41.107448,29.018948,76.519410
41.107420,29.021840,41.107183,29.021734,27.770602
41.105160,29.026120,41.105207,29.026534,35.177941
41.107930,29.027200,41.107926,29.027283,6.980531
41.099580,29.022590,41.099784,29.022300,33.279542
41.107280,29.021720,41.106923,29.021961,44.572946
41.105150,29.026020,41.105232,29.026852,70.463683
41.107270,29.029380,41.107197,29.029162,20.000047
41.105320,29.027460,41.105302,29.027397,5.681822
41.105170,29.019850,41.105007,29.019840,18.157536
41.106140,29.026470,41.106125,29.026464,1.757152
41.104650,29.022500,41.104719,29.022899,34.334917
41.107730,29.023930,41.107651,29.023560,32.256278
41.105250,29.026960,41.105217,29.026365,50.153049
41.099600,29.022660,41.099775,29.022329,33.879269
41.099040,29.026170,41.099080,29.025576,50.109267
41.104460,29.020740,41.104442,29.020645,8.201262
41.107250,29.029410,41.107240,29.029208,17.039860
41.099450,29.023060,41.099507,29.022846,19.024173
41.099000,29.026040,41.098978,29.025863,15.081959
41.107180,29.029170,41.107188,29.028981,15.889900
41.107950,29.022250,41.107916,29.022312,6.402007
41.107780,29.024140,41.107711,29.023797,29.797120
41.107670,29.023710,41.107680,29.023704,1.190758
41.100240,29.021560,41.100172,29.021692,13.437253
41.101190,29.019360,41.101208,29.019318,4.014762
41.105530,29.020120,41.105587,29.020255,12.958879
41.107640,29.022440,41.107702,29.022312,12.781343
41.107700,29.023840,41.107680,29.023754,7.549825
41.107270,29.017920,41.106821,29.016819,105.108001
41.107560,29.019250,41.107566,29.019288,3.235150
41.106130,29.021590,41.106229,29.021753,17.614607
41.105560,29.015370,41.106335,29.016210,111.297317
41.107360,29.018740,41.106419,29.016458,218.272529
41.106250,29.027950,41.106399,29.028154,23.764548
41.105050,29.025620,41.105073,29.025687,6.153563
41.105530,29.022790,41.105693,29.022747,18.415800
41.104100,29.016670,41.104046,29.016701,6.573600
41.104730,29.023230,41.104749,29.023268,3.813471
41.107900,29.027320,41.107925,29.027354,3.976726
41.105510,29.020100,41.105549,29.020191,8.762135
41.107280,29.029040,41.107113,29.028946,20.124401
41.105250,29.027000,41.105191,29.026371,53.250042
41.099270,29.024080,41.099243,29.024098,3.350883
41.106910,29.016610,41.106879,29.016567,5.034462
41.105910,29.022700,41.105834,29.022712,8.503244
41.104740,29.023350,41.104737,29.023208,11.954512
41.107850,29.026080,41.107835,29.026137,5.099945
41.107610,29.023420,41.107823,29.024465,90.938071
41.107910,29.026580,41.107827,29.026212,32.219935
41.107840,29.024390,41.107757,29.024051,29.938850
41.104900,29.022950,41.104918,29.023025,6.632689
41.107350,29.029090,41.107330,29.029137,4.545004
41.107840,29.026480,41.107878,29.026815,28.441999
41.106800,29.026400,41.106994,29.026345,22.067675
41.107530,29.022740,41.107622,29.022640,13.259790
41.108090,29.028460,41.108046,29.028489,5.447262
41.107610,29.023440,41.107713,29.023834,35.032611
41.104530,29.019960,41.104423,29.020048,14.017446
41.107860,29.024840,41.107843,29.024947,9.177146
41.106930,29.016660,41.106947,29.016740,6.943358
41.104400,29.020000,41.104379,29.020251,21.186954
41.105850,29.015350,41.106735,29.017006,170.268052
41.103430,29.017180,41.103381,29.017230,6.927738
41.104630,29.022410,41.104748,29.022934,45.913410
41.099230,29.023850,41.099233,29.027544,310.287967
41.103630,29.017020,41.103763,29.016917,17.106461
41.107460,29.019000,41.107284,29.018066,80.808936
41.100400,29.021450,41.100390,29.021424,2.430808
41.104730,29.023170,41.104755,29.023254,7.615520
41.108000,29.027660,41.107887,29.026958,60.329711
41.101180,29.019440,41.101181,29.019431,0.786604
41.104790,29.023890,41.104799,29.023940,4.281088
41.107910,29.027210,41.107928,29.027356,12.439179
41.102330,29.017860,41.103598,29.016933,160.927368
41.104970,29.022930,41.105088,29.022898,13.347370
41.104740,29.023280,41.104747,29.023333,4.471756
41.107850,29.026020,41.107781,29.026161,14.071662
41.107980,29.029090,41.108028,29.028733,30.460056
41.104830,29.024180,41.104818,29.024127,4.625924
41.107530,29.022720,41.107683,29.022615,19.186600
41.107110,29.028910,41.107055,29.028894,6.294078
41.108010,29.021420,41.108017,29.021744,27.204375
41.106600,29.021560,41.106775,29.022230,59.557754
41.099690,29.027510,41.102320,29.028023,295.243206
41.107740,29.024010,41.107694,29.023757,21.879856
41.106450,29.027690,41.106360,29.027724,10.368171
41.103930,29.016790,41.103891,29.016819,4.990345
41.107050,29.021550,41.106888,29.022003,42.112681
41.107720,29.023920,41.107683,29.023718,17.420989
41.106940,29.021490,41.106917,29.021511,3.111321
41.107860,29.025690,41.107823,29.025621,7.084978
41.099440,29.023130,41.099537,29.022802,29.537366
41.106120,29.026470,41.106110,29.026467,1.191150
41.105560,29.020190,41.105587,29.020257,6.401301
41.107820,29.020260,41.107824,29.020332,6.084795
41.105060,29.025680,41.105075,29.025682,1.705620
41.104720,29.023090,41.104760,29.023236,13.019229
41.104950,29.024560,41.104893,29.024603,7.279391
41.105850,29.022720,41.105851,29.022708,0.986840
41.104910,29.024740,41.104920,29.024677,5.418979
41.099420,29.022930,41.099731,29.022391,56.947708
41.106150,29.015510,41.106428,29.016194,65.215118
41.106080,29.015450,41.105839,29.015450,26.724818
41.107910,29.026830,41.107854,29.025351,124.371605
41.101240,29.019160,41.101259,29.019118,4.121992
41.104750,29.023390,41.104918,29.023039,34.890458
41.106590,29.026430,41.106482,29.026457,12.238021
41.107530,29.023100,41.102320,29.028023,711.208889
41.107840,29.024340,41.107791,29.024328,5.552274
41.105500,29.022800,41.105666,29.022750,18.915836
41.107990,29.022100,41.107984,29.022101,0.710356
41.099650,29.027470,41.099293,29.026946,59.281648
41.107050,29.022520,41.106834,29.021773,67.179094
41.107980,29.022130,41.107820,29.022344,25.262458
41.106840,29.026390,41.106999,29.026346,17.998614
41.106630,29.027640,41.106181,29.027782,51.303693
41.102550,29.017720,41.104693,29.016123,273.177343
41.104680,29.022770,41.104699,29.022896,10.771297
41.104520,29.021330,41.104380,29.020250,92.043847
41.104480,29.020880,41.104439,29.020627,21.740450
41.105200,29.026270,41.105200,29.026517,20.771376
41.104800,29.024000,41.104904,29.024355,31.970316
41.107460,29.027430,41.107352,29.027458,12.197296
41.106440,29.022580,41.106478,29.021824,63.652520
41.107950,29.021040,41.107960,29.021100,5.188950
41.099270,29.026970,41.099296,29.026964,2.904982
41.098950,29.025400,41.098975,29.025611,17.924953
41.107840,29.027360,41.107769,29.027373,7.914112
41.107810,29.025400,41.107863,29.025374,6.238977
41.106870,29.027580,41.105988,29.027791,99.516939
41.107080,29.017080,41.106622,29.016644,62.657123
41.107800,29.025740,41.107824,29.026171,36.331682
41.107130,29.017260,41.106968,29.016790,43.414328
41.107850,29.024480,41.107850,29.024425,4.657848
41.105180,29.015670,41.099380,29.023590,926.036648
41.106320,29.028050,41.106422,29.028183,15.938484
41.104510,29.016280,41.103884,29.016739,79.542977
41.104980,29.024860,41.104894,29.024606,23.349263
41.104350,29.020090,41.104359,29.020115,2.306438
41.104560,29.021880,41.104582,29.022166,24.168264
41.104220,29.016580,41.104164,29.016614,6.820634
41.107200,29.017540,41.107205,29.017647,9.046151
41.107800,29.025820,41.107849,29.026031,18.548540
41.108000,29.021930,41.107993,29.022032,8.563363
41.104780,29.016060,41.104565,29.016245,28.473915
41.104660,29.022650,41.104732,29.023016,31.777773
41.099520,29.022860,41.099573,29.022710,13.926958
41.107450,29.022830,41.107690,29.022353,48.165246
41.107860,29.025200,41.107840,29.025096,9.018286
41.105300,29.026620,41.105010,29.025214,122.422464
41.105130,29.026200,41.104973,29.025111,93.116559
41.107830,29.026110,41.107818,29.026127,1.953324
41.101080,29.019860,41.101042,29.019986,11.409504
41.107630,29.023500,41.107680,29.023751,21.788121
41.105180,29.022880,41.105179,29.022873,0.609995
41.105500,29.015400,41.106454,29.016420,136.254209
41.105860,29.021220,41.105901,29.021279,6.762028
41.106420,29.028180,41.106551,29.028308,18.061575
41.099510,29.027320,41.099292,29.026937,40.288805
41.098960,29.025750,41.098970,29.025746,1.150250
41.107910,29.027300,41.107937,29.027356,5.612150
41.104320,29.016480,41.102243,29.017947,261.502772
41.107660,29.022730,41.107683,29.022605,10.816049
41.105940,29.021410,41.105691,29.020547,77.611436
41.099030,29.024930,41.099081,29.025638,59.783581
41.099290,29.026860,41.099096,29.026191,60.146540
41.107630,29.023490,41.107737,29.023908,37.041833
41.099850,29.022210,41.099894,29.022111,9.656436
41.104460,29.020790,41.104442,29.020645,12.329849
41.106680,29.028380,41.107616,29.028390,103.930901
41.105170,29.026210,41.105076,29.025802,35.832879
41.107660,29.023620,41.107661,29.023656,3.013814
41.105450,29.015440,41.105512,29.015470,7.327813
41.105130,29.015720,41.104911,29.015928,29.887575
41.103600,29.017040,41.103544,29.017084,7.236418
41.104870,29.024460,41.104898,29.024333,11.118587
41.104610,29.022320,41.104721,29.022881,48.667842
41.101990,29.018110,41.105867,29.018664,433.091356
41.107480,29.019030,41.107251,29.017925,96.238883
41.107970,29.021130,41.107974,29.021172,3.589135
41.105620,29.015360,41.106187,29.016004,83.001413
